,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
1104,"['How many points do I have left to cover?', 'Over 12 kilometers from port, a sailboat encounters rough weather and is blown off course by a 16-knot wind (see Figure 1).']",8.078173995018005,8.112,5.247927513443587,0.0,8.0,0.012880214,1.0
1105,"['What are the other points?', 'In this section, we will investigate a method of representing location that is different from a standard coordinate grid.']",8.243883848190308,5.0840000000000005,4.857980995127571,0.0,4.0,0.009236055,0.0
1106,"['What does this article discuss?', 'When we think about plotting points in the plane, we usually think of rectangular coordinates $$\\(\\left( {x,y} \\right)\\)$$ in the Cartesian coordinate plane.']",8.818228244781494,5.727,5.469482468698914,0.0,4.0,0.021196328,1.0
1107,"['What are the other ways to represent polar coordinates?', 'However, there are other ways of writing a coordinate pair and other types of grid systems.']",9.194498658180237,5.879,4.840223928941851,0.0,8.0,0.012126249,0.5
1108,"['What is this article about?', 'In this section, we introduce to polar coordinates, which are points labeled $$\\(\\left( {r,\\theta} \\right)\\)$$ and plotted on a polar grid.']",9.254473447799683,6.6739999999999995,5.480083695187448,0.0,4.0,0.021196328,1.0
1109,"['What does the polar grid look like?', 'The polar grid is represented as a series of concentric circles radiating out from the pole, or the origin of the coordinate plane.']",9.056820273399353,6.470999999999999,5.072140159802109,0.0,6.0,0.018849092,0.5
1110,"['What is the unit circle?', 'The polar grid is scaled as the unit circle with the positive x-axis now viewed as the polar axis and the origin as the pole.']",9.415546655654907,8.163,4.8299661500102395,0.0,4.0,0.011749268,1.0
1111,"['What is the first coordinate of a sphere?', 'The first coordinate $$\\(r\\)$$ is the radius or length of the directed line segment from the pole.']",8.915945887565613,7.571,5.003258334775646,0.0,7.0,0.013068704,0.5
1112,"['What is the angle?', 'The angle $$\\(\\theta,\\)$$  measured in radians, indicates the direction of $$\\(r.\\)$$']",9.406920671463013,6.386,4.729283016944967,0.0,3.0,0.01426248,0.5
1113,"['What does this all mean?', 'We move counterclockwise from the polar axis by an angle of $$\\(\\theta,\\)$$ and measure a directed line segment the length of $$\\(r\\)$$ in the direction of $$\\(\\theta.\\)$$']",8.478752374649048,7.215999999999999,5.262647805248592,0.0,4.0,0.014827953,0.0
1114,"['Why is this important?', 'Even though we measure $$\\(\\theta\\)$$ first and then $$\\(r,\\)$$  the polar point is written with the r-coordinate first.']",8.096863627433777,7.723000000000001,5.058984089445426,0.0,3.0,0.012943043,1.0
1115,"['What is the r-coordinate?', 'For example, to plot the point $$\\(\\left( {2,\\frac{\\pi}{4}} \\right),\\)$$ we would move $$\\(\\frac{\\pi}{4}\\)$$ units in the counterclockwise direction and then a length of 2 from the pole.']",8.729632496833801,8.112,5.755380922321586,0.0,3.0,0.011560776,0.0
1116,"['How did we find the coordinate?', 'This point is plotted on the grid in Figure 2.']",9.388465881347656,8.873999999999999,4.321928094887362,0.0,5.0,0.014136819,0.0
1117,"['What is this about?', 'When given a set of polar coordinates, we may need to convert them to rectangular coordinates.']",8.921554684638977,6.133,4.643856189774724,0.0,3.0,0.024142517,0.5
1118,"['What does this involve?', 'To do so, we can recall the relationships that exist among the variables $$\\(x,\\mspace{9mu} y,\\mspace{9mu} r,\\)$$ and $$\\(\\theta.\\)$$']",8.197320699691772,7.723000000000001,5.27736279506417,0.0,3.0,0.01218908,0.5
1119,"['What is the first step in right triangles?', 'Dropping a perpendicular from the point in the plane to the x-axis forms a right triangle, as illustrated in Figure 5.']",9.414088726043701,6.522,5.087462841250341,0.0,7.0,0.014702292,1.0
1120,"['What is the name of the right triangle?', 'An easy way to remember the equations above is to think of $$\\(\\cos\\;\\theta\\)$$ as the adjacent side over the hypotenuse and $$\\(\\sin\\;\\theta\\)$$ as the opposite side over the hypotenuse.']",8.622896075248718,7.808,5.408066778175402,0.0,7.0,0.01822079,0.5
1121,"['What is meant by that?', 'Given the polar coordinate $$\\(\\left( {r,\\theta} \\right),\\)$$  write $$\\(x = r\\cos\\;\\theta\\)$$ and $$\\(y = r\\sin\\;\\theta.\\)$$  Evaluate $$\\(\\cos\\;\\theta\\)$$ and $$\\(\\sin\\;\\theta.\\)$$ Multiply $$\\(\\cos\\;\\theta\\)$$ by $$\\(r\\)$$ to find the x-coordinate of the rectangular form.']",9.143133759498596,7.131,5.491306264192334,0.0,4.0,0.011560776,0.5
1122,"['What else is covered in this text?', 'Multiply $$\\(\\sin\\;\\theta\\)$$ by $$\\(r\\)$$ to find the y-coordinate of the rectangular form.']",9.624086022377014,7.029000000000001,4.926427859887889,0.0,6.0,0.014011159,1.0
1123,"['What kind of questions will you be focusing on?', 'To convert rectangular coordinates to polar coordinates, we will use two other familiar relationships.']",6.3788652420043945,3.442,4.807354922057605,0.0,8.0,0.014639461,1.0
1124,"['What are the two known relationships?', 'With this conversion, however, we need to be aware that a set of rectangular coordinates will yield more than one polar point.']",7.274733185768127,6.573,5.087462841250341,0.0,5.0,0.010555492,1.0
1125,"['What do we need to do to convert coordinates between polar and rectangular form?', 'We can now convert coordinates between polar and rectangular form.']",9.907569289207458,4.238,4.378783493486177,0.0,13.0,0.01633588,0.0
1126,"['Do you know how to convert equations?', 'Converting equations can be more difficult, but it can be beneficial to be able to convert between the two forms.']",9.621579051017761,7.468999999999999,4.874999999999998,0.0,6.0,0.025556687,0.5
1127,"['What is more difficult to do?', 'Since there are a number of polar equations that cannot be expressed clearly in Cartesian form, and vice versa, we can use the same procedures we used to convert points between the coordinate systems.']",8.900816440582275,5.964,5.554588851677637,0.0,5.0,0.014702292,0.0
1128,"['Can you tell me how to graph the equation?', 'We can then use a graphing calculator to graph either the rectangular form or the polar form of the equation.']",9.224488735198975,7.368,4.923181998146332,0.0,8.0,0.014953613,0.5
1129,"['How can you change the mode of a calculator?', 'Change the MODE to POL, representing polar form.']",8.490881323814392,7.976999999999999,4.459431618637297,0.0,8.0,0.015330595,0.5
1130,"['What does this do?', 'Press the Y= button to bring up a screen allowing the input of six equations: $$\\(r_{1},\\mspace{9mu} r_{2},\\mspace{9mu}.\\mspace{9mu}.\\mspace{9mu}.\\mspace{9mu},\\mspace{9mu} r_{6}.\\)$$']",7.642933130264282,6.877,5.221441945207331,0.0,3.0,0.019100413,0.0
1131,"['How do you use the polar calculator?', 'Enter the polar equation, set equal to $$\\(r.\\)$$  Press GRAPH.']",9.724503755569458,7.976999999999999,4.720049960644813,0.0,6.0,0.017592486,0.0
1132,"['What is the main idea of the passage?', 'We have learned how to convert rectangular coordinates to polar coordinates, and we have seen that the points are indeed the same.']",9.543340802192688,7.317,5.129283016944966,0.0,7.0,0.010555492,1.0
1133,"['What other concepts did you learn?', 'We have also transformed polar equations to rectangular equations and vice versa.']",9.402143359184265,6.234,4.459431618637297,0.0,5.0,0.10522962,0.0
1134,"['What is your next project?', 'Now we will demonstrate that their graphs, while drawn on different grids, are identical.']",9.610758423805237,8.721,4.643856189774724,0.0,4.0,0.020231359,1.0
1135,"['How do the planets move?', 'The planets move through space in elliptical, periodic orbits about the sun, as shown in Figure 1.']",9.504489302635193,6.877,4.735926350629033,0.0,4.0,0.017843807,0.0
1136,"['What is an example of constant motion?', 'They are in constant motion, so fixing an exact position of any planet is valid only for a moment.']",8.673710227012634,6.6739999999999995,4.889680181354619,0.0,6.0,0.009047564,0.5
1137,"['Is there a way to fix only an instantaneous position?', 'In other words, we can fix only a planet’s instantaneous position.']",9.19650673866272,5.236,4.6644977792004605,0.0,9.0,0.014827953,1.0
1138,"['What type of coordinates are used?', 'This is one application of polar coordinates, represented as $$\\((r,\\theta).\\)$$']",9.600253105163574,4.644,4.937499999999999,0.0,5.0,0.012126249,0.5
1139,"['What can you tell me about the polar coordinates?', 'We interpret $$\\(r\\)$$ as the distance from the sun and $$\\(\\theta\\)$$ as the planet’s angular bearing, or its direction from a fixed point on the sun.']",8.674833178520203,7.063,5.450212064914746,0.0,8.0,0.019100413,0.0
1140,"['What other information does the article provide?', 'In this section, we will focus on the polar system and the graphs that are generated directly from polar coordinates.']",9.718292951583862,4.931,5.0,0.0,6.0,0.01225191,0.0
1141,"['What kind of equation are we talking about?', 'Just as a rectangular equation such as $$\\(y = x^{2}\\)$$ describes the relationship between $$\\(x\\)$$ and $$\\(y\\)$$ on a Cartesian grid, a polar equation describes a relationship between $$\\(r\\)$$ and $$\\(\\theta\\)$$ on a polar grid.']",6.018922924995422,5.862,5.499860709961555,0.0,7.0,0.014765122,0.0
1142,"['What is a coordinate pair?', 'Recall that the coordinate pair $$\\((r,\\theta)\\)$$ indicates that we move counterclockwise from the polar axis (positive x-axis) by an angle of $$\\(\\theta,\\)$$ and extend a ray from the pole (origin) $$\\(r\\)$$ units in the direction of $$\\(\\theta.\\)$$']",7.768504619598389,5.862,5.68267884570213,0.0,4.0,0.011686437,1.0
1143,"['What is an equation that needs to be satisfied?', 'All points that satisfy the polar equation are on the graph.']",9.493216276168823,7.825,4.584962500721156,0.0,8.0,0.011058134,1.0
1144,"['What is symmetry?', 'Symmetry is a property that helps us recognize and plot the graph of any equation.']",9.075918793678284,7.08,4.459431618637297,0.0,2.0,0.013131535,1.0
1145,"['What does it mean if an equation has a graph that is symmetric with respect to an axis?', 'If an equation has a graph that is symmetric with respect to an axis, it means that if we folded the graph in half over that axis, the portion of the graph on one side would coincide with the portion on the other side.']",9.470224380493164,6.539,5.646286370662104,0.0,17.0,0.010618322,0.0
1146,"['What does this help us with?', 'By performing three tests, we will see how to apply the properties of symmetry to polar equations.']",8.394864797592163,7.672,4.807354922057605,0.0,5.0,0.0131943645,0.5
1147,"['What are the tests?', 'Further, we will use symmetry (in addition to plotting key points, zeros, and maximums of $$\\(\\left. r \\right)\\)$$to determine the graph of a polar equation.']",8.747541904449463,7.009,5.543295834054491,0.0,3.0,0.009675868,0.5
1148,"['What is the first test?', 'In the first test, we consider symmetry with respect to the line $$\\(\\theta = \\frac{\\pi}{2}\\)$$ (y-axis).']",8.040489554405212,8.671,5.249460279921616,0.0,4.0,0.0103670005,1.0
1149,"['What do we test for?', 'We replace $$\\((r,\\theta)\\)$$ with $$\\((-r, - \\theta)\\)$$ to determine if the new equation is equivalent to the original equation.']",8.88395607471466,7.672,5.241052792951888,0.0,4.0,0.01017851,1.0
1150,"['How do we determine symmetry?', 'For example, suppose we are given the equation $$\\(r = 2\\sin\\;\\theta;\\)$$']",3.5216352343559265,6.386,4.889680181354619,0.0,4.0,0.012314741,0.5
1151,"['What is the second test?', 'In the second test, we consider symmetry with respect to the polar axis ( $$\\(x\\)$$-axis).']",8.254289627075195,7.029000000000001,4.910992253015047,0.0,4.0,0.009801528,1.0
1152,"['What are the three tests?', 'We replace $$\\((r,\\theta)\\)$$ with $$\\(\\left( {r, - \\theta} \\right)\\)$$ or $$\\(\\left( {- r,\\pi - \\theta} \\right)\\)$$ to determine equivalency between the tested equation and the original.']",7.715858817100525,7.419,5.425141203232901,0.0,4.0,0.010304171,1.0
1153,"['What are some examples of a trig function?', 'For example, suppose we are given the equation $$\\(r = 1 - 2\\cos\\;\\theta.\\)$$']",7.511881589889526,7.029000000000001,5.0286393118385755,0.0,7.0,0.024378212,0.5
1154,"['What is the third test?', 'In the third test, we consider symmetry with respect to the pole (origin).']",8.902532458305359,8.772,4.483856189774723,0.0,4.0,0.010995304,1.0
1155,"['What are the other tests?', 'We replace $$\\((r,\\theta)\\)$$ with $$\\(\\left( {- r,\\theta} \\right)\\)$$ to determine if the tested equation is equivalent to the original equation.']",7.93182909488678,6.776000000000001,5.38135971352466,0.0,4.0,0.009801528,0.5
1156,"['What is an example of this?', 'For example, suppose we are given the equation $$\\(r = 2\\sin(3\\theta\\operatorname{).}\\)$$']",6.90264105796814,3.7979999999999996,5.072140159802109,0.0,5.0,0.010492661,1.0
1157,"['What is the main message of this section?', 'The equation has failed the symmetry test, but that does not mean that it is not symmetric with respect to the pole.']",8.950381875038147,8.163,5.129283016944966,0.0,7.0,0.016964182,0.0
1158,"['What is important about symmetry tests?', 'Passing one or more of the symmetry tests verifies that symmetry will be exhibited in a graph.']",9.521492719650269,5.9799999999999995,4.680813428089395,0.0,5.0,0.010115679,1.0
1159,"['What else should we know?', 'However, failing the symmetry tests does not necessarily indicate that a graph will not be symmetric about the line $$\\(\\theta = \\frac{\\pi}{2},\\)$$ the polar axis, or the pole.']",8.664655089378357,6.37,5.717850465126433,0.0,4.0,0.013508516,1.0
1160,"['How do we confirm that symmetry exists?', 'In these instances, we can confirm that symmetry exists by plotting reflecting points across the apparent axis of symmetry or the pole.']",8.868337273597717,5.676,4.910992253015047,0.0,6.0,0.015393426,0.0
1161,"['What is testing for symmetry?', 'Testing for symmetry is a technique that simplifies the graphing of polar equations, but its application is not perfect.']",8.900023698806763,5.0840000000000005,4.789015477886192,0.0,4.0,0.011183795,1.0
1162,"['What is a polar equation?', 'A polar equation describes a curve on the polar grid.']",8.8572096824646,8.078,4.142664355548849,0.0,4.0,0.013131535,1.0
1163,"['How can the graph of a polar equation be evaluated?', 'The graph of a polar equation can be evaluated for three types of symmetry, as shown in Figure 2.']",8.728824257850647,7.368,4.7933451941915175,0.0,9.0,0.0126288915,1.0
1164,"['What does that mean?', 'Substitute the appropriate combination of components for $$\\(\\left( {r,\\theta} \\right):\\)$$ $$\\(\\left( {- r, - \\theta} \\right)\\)$$ for $$\\(\\theta = \\frac{\\pi}{2}\\)$$ symmetry; $$\\(\\left( {r, - \\theta} \\right)\\)$$ for polar axis symmetry; and $$\\(\\left( {- r,\\theta} \\right)\\)$$ for symmetry with respect to the pole.']",7.5268542766571045,5.913,5.546945181844147,0.0,3.0,0.01225191,0.5
1165,"['What do you test for in a graph?', 'If the resulting equations are equivalent in one or more of the tests, the graph produces the expected symmetry.']",8.655123114585876,7.468999999999999,5.0,0.0,7.0,0.014450971,1.0
1166,"['What do we need to do to graph in the rectangular coordinate system?', 'To graph in the rectangular coordinate system we construct a table of $$\\(x\\)$$ and $$\\(y\\)$$ values.']",8.9018714427948,5.676,5.043950553805296,0.0,12.0,0.016712861,0.5
1167,"['What do we construct to graph in the polar coordinate system?', 'To graph in the polar coordinate system we construct a table of $$\\(\\theta\\)$$ and $$\\(r\\)$$ values.']",9.118096828460693,6.623,4.914075318551897,0.0,10.0,0.015896067,1.0
1168,"['What do we do next?', 'We enter values of $$\\(\\theta\\)$$into a polar equation and calculate $$\\(r.\\)$$']",9.028047323226929,8.028,4.6756981353679885,0.0,4.0,0.019854378,0.0
1169,"['What are we doing after that?', 'However, using the properties of symmetry and finding key values of $$\\(\\theta\\)$$ and $$\\(r\\)$$ means fewer calculations will be needed.']",9.326626658439636,5.828,5.180741985218563,0.0,5.0,0.016964182,0.5
1170,"['What does that include?', 'To find the zeros of a polar equation, we solve for the values of $$\\(\\theta\\)$$ that result in $$\\(r = 0.\\)$$  Recall that, to find the zeros of polynomial functions, we set the equation equal to zero and then solve for $$\\(x.\\)$$']",7.179654240608215,8.163,5.6449692505126565,0.0,3.0,0.010115679,0.5
1171,"['How does that work?', 'We use the same process for polar equations.']",8.781512975692749,9.923,4.0,0.0,3.0,0.0126288915,1.0
1172,"['How do you set the equation?', 'Set $$\\(r = 0,\\)$$ and solve for $$\\(\\theta.\\)$$']",8.368896842002869,10.0,4.6201516951160295,0.0,5.0,0.013068704,0.5
1173,"['What is the maximum value of a polar equation?', 'For many of the forms we will encounter, the maximum value of a polar equation is found by substituting those values of $$\\(\\theta\\)$$ into the equation that result in the maximum value of the trigonometric functions.']",8.240156769752502,5.71,5.407194180717542,0.0,8.0,0.015079274,1.0
1174,"['What is the maximum distance between the curve and the pole?', 'Consider $$\\(r = 5\\cos\\;\\theta;\\)$$ the maximum distance between the curve and the pole is 5 units.']",9.543931484222412,7.5200000000000005,4.963745994207332,0.0,10.0,0.014576632,1.0
1175,"['What is the maximum value of the cosine function?', 'The maximum value of the cosine function is 1 when $$\\(\\theta = 0,\\)$$ so our polar equation is $$\\(5\\cos\\;\\theta,\\)$$ and the value $$\\(\\theta = 0\\)$$  will yield the maximum $$\\(|r|.\\)$$']",8.584086894989014,6.962000000000001,5.3531906713383215,0.0,8.0,0.016712861,1.0
1176,"['what is the maximum value of the sine function?', 'Similarly, the maximum value of the sine function is 1 when $$\\(\\theta = \\frac{\\pi}{2},\\)$$ and if our polar equation is $$\\(r = 5\\sin\\;\\theta,\\)$$ the value $$\\(\\theta = \\frac{\\pi}{2}\\)$$ will yield the maximum $$\\(|r|.\\)$$']",7.299332618713379,6.859999999999999,5.5981934884808595,0.0,8.0,0.017718147,1.0
1177,"['What else did you find important in the article?', 'We may find additional information by calculating values of $$\\(r\\)$$ when $$\\(\\theta = 0.\\)$$']",9.190343618392944,6.031000000000001,4.971928094887364,0.0,8.0,0.046120718,0.5
1178,"['What additional information can be found by doing this?', 'These points would be polar axis intercepts, which may be helpful in drawing the graph and identifying the curve of a polar equation.']",9.163622260093689,5.524,5.209453365628952,0.0,8.0,0.010869644,1.0
1179,"['What is the equation of a circle in the polar coordinate system?', 'Now we have seen the equation of a circle in the polar coordinate system.']",9.789566397666931,6.6739999999999995,4.306890595608517,0.0,11.0,0.013320025,0.5
1180,"['What did the examples show?', 'In the last two examples, the same equation was used to illustrate the properties of symmetry and demonstrate how to find the zeros, maximum values, and plotted points that produced the graphs.']",7.774218916893005,6.116,5.459431618637298,0.0,4.0,0.008984734,0.5
1181,"['What is the shape of the circle?', 'However, the circle is only one of many shapes in the set of polar curves.']",9.438431859016418,8.568999999999999,4.680813428089395,0.0,6.0,0.0137598375,0.0
1182,"['What are the five classic polar curves?', 'There are five classic polar curves: cardioids, limaҫons, lemniscates, rose curves, and Archimedes’ spirals.']",9.319413900375366,7.773999999999999,4.760647923290102,0.0,6.0,0.015330595,0.5
1183,"['What did you learn in the first article?', 'We will briefly touch on the polar formulas for the circle before moving on to the classic curves and their variations.']",9.598310589790344,7.368,5.044394119358453,0.0,7.0,0.030506283,1.0
1184,"['What are the formulas for the equation of a circle?', 'Some of the formulas that produce the graph of a circle in polar coordinates are given by $$\\(r = a\\cos\\;\\theta\\)$$ and $$\\(r = a\\sin\\;\\theta,\\)$$  where $$\\(a\\)$$ is the diameter of the circle or the distance from the pole to the farthest point on the circumference.']",8.374282717704773,6.15,5.9405154813205,0.0,9.0,0.013131535,0.0
1185,"['What is the radius of a circle?', 'The radius is $$\\(\\frac{|a|}{2},\\)$$  or one-half the diameter.']",9.642929434776306,7.231999999999999,5.0286393118385755,0.0,6.0,0.014513801,0.5
1186,"['What is the center of a circle?', 'For $$\\(r = a\\cos\\;\\theta\\operatorname{,\\,}\\)$$  the center is $$\\(\\left( {\\frac{a}{2},0} \\right).\\)$$ For $$\\(r = a\\sin\\;\\theta,\\)$$  the center is $$\\(\\left( {\\frac{a}{2},\\frac{\\pi}{2}} \\right).\\)$$ Figure 5 shows the graphs of these four circles.']",8.6565762758255,7.976999999999999,5.823474987874276,0.0,6.0,0.013382856,0.5
1187,"['What are the topics covered in this study material?', 'While translating from polar coordinates to Cartesian coordinates may seem simpler in some instances, graphing the classic curves is actually less complicated in the polar system.']",8.373863697052002,3.679,5.321928094887363,0.0,8.0,0.011435116,0.5
1188,"['What is the next curve called?', 'The next curve is called a cardioid, as it resembles a heart.']",8.767646551132202,9.618,4.436605434317882,0.0,5.0,0.023199737,0.0
1189,"['What is the cardioid?', 'This shape is often included with the family of curves called limaçons, but here we will discuss the cardioid on its own.']",9.341887831687927,8.366,4.889680181354619,0.0,3.0,0.017341165,0.5
1190,"['What are the formulas that produce the graphs of a cardioid?', 'The formulas that produce the graphs of a cardioid are given by $$\\(r = a \\pm b\\cos\\;\\theta\\)$$ and $$\\(r = a \\pm b\\sin\\;\\theta\\)$$ where $$\\(a > 0,\\)$$ $$\\(b > 0,\\)$$ and $$\\(\\frac{a}{b} = 1.\\)$$']",8.696902394294739,7.656000000000001,5.4567925408642335,0.0,10.0,0.014890783,0.5
1191,"[""What happens if the pole doesn't pass through the center?"", 'The cardioid graph passes through the pole, as we can see in Figure 7.']",9.469680190086365,8.468,4.773557262275185,0.0,10.0,0.015142105,1.0
1192,"['What is the check equation for the three types of symmetry?', 'Check equation for the three types of symmetry.']",9.679507613182068,8.721,4.00182282562223,0.0,10.0,0.010304171,1.0
1193,"['What is the zeros?', 'Find the zeros.']",9.84105110168457,9.33,3.277613436819116,0.0,3.0,0.016964182,0.5
1194,"['What is the set $$(r = 0)$$?', 'Set $$\\(r = 0.\\)$$']",9.13239300251007,10.0,4.236368983644951,0.0,12.0,0.017089844,0.0
1195,"['What is the maximum value of the equation according to the maximum value of the trigonometric expression?', 'Find the maximum value of the equation according to the maximum value of the trigonometric expression.']",9.450310468673706,3.781,4.020264176439761,0.0,13.0,0.011309455,0.5
1196,"['What else is important?', 'Make a table of values for $$\\(r\\)$$ and $$\\(\\theta.\\)$$']",9.421640038490295,9.026,4.440223928941852,1.0,3.0,0.016587202,0.0
1197,"['What will you do to plot the points?', 'Plot the points and sketch the graph.']",9.460002183914185,10.0,4.142664355548849,0.0,7.0,0.019980038,0.0
1198,"['What is the word limaçon?', 'The word limaçon is Old French for “snail,” a name that describes the shape of the graph.']",9.63605284690857,10.0,4.789015477886192,0.0,4.0,0.021903414,0.5
1199,"['What can you tell me about the cardioid?', 'As mentioned earlier, the cardioid is a member of the limaçon family, and we can see the similarities in the graphs.']",9.400131106376648,7.368,5.072140159802109,0.0,7.0,0.019226074,1.0
1200,"['What other images are in this category?', 'The other images in this category include the one-loop limaçon and the two-loop (or inner-loop) limaçon.']",8.77897560596466,5.134,4.651084443403434,0.0,6.0,0.017341165,0.0
1201,"['What else can you tell me about the one-loop limaçon?', 'One-loop limaçons are sometimes referred to as dimpled limaçons when $$\\(1 < \\frac{a}{b} < 2\\)$$ and convex limaçons when $$\\(\\frac{a}{b} \\geq 2.\\)$$']",6.310853362083435,8.163,5.438934058874359,0.0,9.0,0.03062413,0.0
1202,"['What is the formula for the dimpled one-loop limaçon?', 'The formulas that produce the graph of a dimpled one-loop limaçon are given by $$\\(r = a \\pm b\\cos\\;\\theta\\)$$ and $$\\(r = a \\pm b\\sin\\;\\theta\\)$$ where $$\\(a > 0,\\; b > 0,\\)$$ $$\\(\\text{and~1<}\\frac{a}{b} < 2.\\)$$']",8.155978322029114,7.706,5.785336397667992,0.0,8.0,0.027324399,1.0
1203,"['What are the graphs?', 'All four graphs are shown in Figure 9.']",9.574090838432312,10.0,4.0,0.0,3.0,0.01225191,0.5
1204,"['What is the main idea of the passage?', 'Test the equation for symmetry.']",9.807674884796143,9.026,4.08746284125034,0.0,7.0,0.010555492,0.0
1205,"['What is significant about this test?', 'Remember that failing a symmetry test does not mean that the shape will not exhibit symmetry.']",9.200757145881653,6.877,4.7004397181410935,0.0,5.0,0.011497946,0.0
1206,"['Why not?', 'Often the symmetry may reveal itself when the points are plotted.']",9.162333011627197,6.6739999999999995,4.08746284125034,0.0,1.0,0.00804228,0.0
1207,"['What should I do to help the student learn the passage?', 'Find the zeros.']",9.398254156112671,9.821,4.169925001442313,0.0,10.0,0.009738698,1.0
1208,"['What else should I ask you?', 'Find the maximum values according to the trigonometric expression.']",8.932301998138428,6.386,4.247927513443585,0.0,5.0,0.023199737,0.0
1209,"['What should I do to make a table?', 'Make a table.']",9.376305937767029,9.973,3.773557262275186,0.0,7.0,0.0131943645,0.0
1210,"['What should I do to plot the points?', 'Plot the points and sketch the graph.']",9.277628660202026,10.0,4.142664355548849,0.0,7.0,0.017215505,0.0
1211,"['What is the inner-loop limaçon named for?', 'Another type of limaçon, the inner-loop limaçon, is named for the loop formed inside the general limaçon shape.']",7.926697134971619,6.725,4.696131794257844,0.0,6.0,0.03592727,0.5
1212,"['Who discovered the inner loop limaçon?', 'It was discovered by the German artist Albrecht Dürer(1471-1528), who revealed a method for drawing the inner-loop limaçon in his 1525 book Underweysung der Messing.']",9.296848177909851,5.574,5.285402218862246,0.0,5.0,0.026263772,1.0
1213,"['Who did he discover it from?', 'A century later, the father of mathematician Blaise Pascal, Étienne Pascal(1588-1651), rediscovered it.']",9.088677763938904,4.491,4.857980995127571,0.0,5.0,0.011120965,0.5
1214,"['What are the formulas that generate the inner-loop limaçons?', 'The formulas that generate the inner-loop limaçons are given by $$\\(r = a \\pm b\\cos\\;\\theta\\)$$ and $$\\(r = a \\pm b\\sin\\;\\theta\\)$$ where $$\\(a > 0,\\)$$ $$\\(b > 0,\\)$$ and $$\\(a < b.\\)$$']",7.571586966514587,7.013,5.1914185621898685,0.0,8.0,0.020960633,0.0
1215,"['What else can you tell me about the graphs?', 'The graph of the inner-loop limaçon passes through the pole twice: once for the outer loop, and once for the inner loop.']",9.06790018081665,8.958,5.101345257520842,0.0,8.0,0.015330595,0.0
1216,"['What is the figure for?', 'See Figure 11 for the graphs.']",9.845940470695496,9.973,3.906890595608519,0.0,4.0,0.009487377,1.0
1217,"['What is the lemniscate?', 'The lemniscate is a polar curve resembling the infinity symbol $$\\(\\infty\\)$$ or a figure 8.']",8.993015885353088,5.337,4.840223928941851,0.0,3.0,0.02779579,1.0
1218,"['What is symmetrical by definition?', 'Centered at the pole, a lemniscate is symmetrical by definition.']",9.430848360061646,3.002,4.021928094887363,0.0,4.0,0.01005285,1.0
1219,"['What are the formulas that generate the graph of a lemniscate?', 'The formulas that generate the graph of a lemniscate are given by $$\\(r^{2} = a^{2}\\cos\\; 2\\theta\\)$$ and $$\\(r^{2} = a^{2}\\sin\\; 2\\theta\\)$$ where $$\\(a \\neq 0.\\)$$']",8.28926146030426,7.114,5.277211230406513,0.0,10.0,0.017341165,0.5
1220,"['What else do you know about the formula?', 'The formula $$\\(r^{2} = a^{2}\\sin\\; 2\\theta\\)$$ is symmetric with respect to the pole.']",9.258525967597961,7.825,5.171928094887364,0.0,7.0,0.035220183,0.5
1221,"['Is there anything else you can tell me about these formulas?', 'The formula $$\\(r^{2} = a^{2}\\cos\\; 2\\theta\\)$$ is symmetric with respect to the pole, the line $$\\(\\theta = \\frac{\\pi}{2},\\)$$ and the polar axis.']",9.239137768745422,7.266,5.741730855892591,0.0,10.0,0.0201057,0.0
1222,"['What is important about the formula?', 'See Figure 13 for the graphs.']",9.859769344329834,8.231,4.0,0.0,5.0,0.011560776,0.0
1223,"['What is the first step in investigating rose curves?', 'The next type of polar equation produces a petal-like shape called a rose curve.']",8.783484101295471,8.518,4.754887502163469,0.0,8.0,0.013068704,1.0
1224,"['What is the pattern of the graphs?', 'Although the graphs look complex, a simple polar equation generates the pattern.']",9.670132994651794,7.029000000000001,4.418295834054491,0.0,6.0,0.013131535,0.5
1225,"['What are the formulas that generate the graph of a rose curve?', 'The formulas that generate the graph of a rose curve are given by $$\\(r = a\\cos\\; n\\theta\\)$$ and $$\\(r = a\\sin\\; n\\theta\\)$$ where $$\\(a \\neq 0.\\)$$']",9.103798866271973,7.859,5.159774413893479,0.0,11.0,0.014765122,0.0
1226,"['What is the name of the curve that has petals?', 'If $$\\(n\\)$$ is even, the curve has $$\\(2n\\)$$ petals.']",9.176960587501526,10.0,4.826874881864639,0.0,9.0,0.023553278,0.0
1227,"['What happens if n is odd?', 'If $$\\(n\\)$$ is odd, the curve has $$\\(n\\)$$ petals.']",9.327141642570496,10.0,4.499227547132693,0.0,5.0,0.021667719,0.5
1228,"['How did they create it?', 'See Figure 15.']",9.393748044967651,9.28,3.584962500721157,0.0,4.0,0.016210219,1.0
1229,"[""What is the formula for Archimedes' spiral?"", 'The formula that generates the graph of the Archimedes’ spiral is given by $$\\(r = \\theta\\)$$for $$\\(\\theta \\geq 0.\\)$$']",8.825254440307617,7.571,5.219214129970057,0.0,7.0,0.020231359,0.5
1230,"['What happens if the formula increases?', 'As $$\\(\\theta\\)$$ increases, $$\\(r\\)$$increases at a constant rate in an ever-widening, never-ending, spiraling path.']",9.298799633979797,3.595,5.011365041826378,0.0,5.0,0.0126288915,0.5
