,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
1163,"['What is the most important part about it?', 'The graph of a polar equation can be evaluated for three types of symmetry, as shown in Figure 2.']",8.277205228805542,7.468999999999999,5.0,0.0,7.0,0.012000589,1.0
1164,"['What is the content of our study material?', 'Substitute the appropriate combination of components for $$\\(\\left( {r,\\theta} \\right):\\)$$ $$\\(\\left( {- r, - \\theta} \\right)\\)$$ for $$\\(\\theta = \\frac{\\pi}{2}\\)$$ symmetry; $$\\(\\left( {r, - \\theta} \\right)\\)$$ for polar axis symmetry; and $$\\(\\left( {- r,\\theta} \\right)\\)$$ for symmetry with respect to the pole.']",8.776738047599792,5.71,5.637767607005412,0.0,7.0,0.011183795,1.0
1165,"['What are the test results?', 'If the resulting equations are equivalent in one or more of the tests, the graph produces the expected symmetry.']",8.494054675102234,6.776000000000001,4.857980995127571,0.0,4.0,0.009927189,1.0
1166,"['What is the rectangular coordinate system?', 'To graph in the rectangular coordinate system we construct a table of $$\\(x\\)$$ and $$\\(y\\)$$ values.']",8.562995791435242,4.339,4.821928094887364,0.0,5.0,0.013068704,0.0
1167,"['What is the polar coordinate system?', 'To graph in the polar coordinate system we construct a table of $$\\(\\theta\\)$$ and $$\\(r\\)$$ values.']",8.513808846473694,6.031000000000001,4.821928094887364,0.0,5.0,0.015204934,0.0
1168,"['What happens to the other values?', 'We enter values of $$\\(\\theta\\)$$into a polar equation and calculate $$\\(r.\\)$$']",9.136582612991333,6.285,4.729283016944967,0.0,5.0,0.0131943645,0.0
1169,"['What happens to the results?', 'However, using the properties of symmetry and finding key values of $$\\(\\theta\\)$$ and $$\\(r\\)$$ means fewer calculations will be needed.']",9.356008768081665,5.879,5.141249800455482,0.0,4.0,0.012440401,1.0
1170,"['What can you tell me about finding zeros?', 'To find the zeros of a polar equation, we solve for the values of $$\\(\\theta\\)$$ that result in $$\\(r = 0.\\)$$  Recall that, to find the zeros of polynomial functions, we set the equation equal to zero and then solve for $$\\(x.\\)$$']",8.47958505153656,8.031,5.75023540419078,0.0,7.0,0.02048268,0.0
1171,"['How does that work?', 'We use the same process for polar equations.']",8.781512975692749,9.923,4.0,0.0,3.0,0.0126288915,1.0
1172,"['What are you trying to find?', 'Set $$\\(r = 0,\\)$$ and solve for $$\\(\\theta.\\)$$']",9.456661939620972,10.0,4.6201516951160295,0.0,5.0,0.01859777,0.5
1173,"['What is the most important part of this chapter?', 'For many of the forms we will encounter, the maximum value of a polar equation is found by substituting those values of $$\\(\\theta\\)$$ into the equation that result in the maximum value of the trigonometric functions.']",7.899429202079773,5.71,5.657451417673513,0.0,8.0,0.01633588,0.5
1174,"['How can we find the maximum value?', 'Consider $$\\(r = 5\\cos\\;\\theta;\\)$$ the maximum distance between the curve and the pole is 5 units.']",9.304596781730652,6.877,5.14266435554885,0.0,6.0,0.012000589,0.5
1175,"['What else can you tell me about this chapter?', 'The maximum value of the cosine function is 1 when $$\\(\\theta = 0,\\)$$ so our polar equation is $$\\(5\\cos\\;\\theta,\\)$$ and the value $$\\(\\theta = 0\\)$$  will yield the maximum $$\\(|r|.\\)$$']",8.625411987304688,7.808,5.511085408180428,0.0,8.0,0.022964042,0.0
1176,"['What is the relationship among the three sides of a right-angled triangle according to the Py', 'Similarly, the maximum value of the sine function is 1 when $$\\(\\theta = \\frac{\\pi}{2},\\)$$ and if our polar equation is $$\\(r = 5\\sin\\;\\theta,\\)$$ the value $$\\(\\theta = \\frac{\\pi}{2}\\)$$ will yield the maximum $$\\(|r|.\\)$$']",7.376101613044739,3.325,5.874256746320385,0.0,14.0,0.01822079,0.0
1177,"['What else did you find?', 'We may find additional information by calculating values of $$\\(r\\)$$ when $$\\(\\theta = 0.\\)$$']",8.977057933807373,6.234,4.781036112553425,1.0,4.0,0.022256956,0.5
1178,"['Why did you make that choice?', 'These points would be polar axis intercepts, which may be helpful in drawing the graph and identifying the curve of a polar equation.']",9.173789620399475,7.368,5.087462841250341,0.0,5.0,0.016838523,1.0
1179,"['What does the equation represent?', 'Now we have seen the equation of a circle in the polar coordinate system.']",9.68481719493866,7.029000000000001,4.436605434317882,0.0,4.0,0.009361716,1.0
1180,"['What else do we learn in this section?', 'In the last two examples, the same equation was used to illustrate the properties of symmetry and demonstrate how to find the zeros, maximum values, and plotted points that produced the graphs.']",9.365952014923096,6.81,5.554588851677637,0.0,7.0,0.030388435,0.0
1181,"['What is one of the circles in the set?', 'However, the circle is only one of many shapes in the set of polar curves.']",9.427723288536072,8.468,4.651084443403434,0.0,8.0,0.014827953,1.0
1182,"['What are the basic concepts that shape a circle?', 'There are five classic polar curves: cardioids, limaҫons, lemniscates, rose curves, and Archimedes’ spirals.']",9.46957528591156,7.672,5.044394119358453,0.0,8.0,0.01646154,0.5
1183,"['What are the polar formulas for a circle?', 'We will briefly touch on the polar formulas for the circle before moving on to the classic curves and their variations.']",9.37826931476593,7.368,4.862575937540272,0.0,7.0,0.015896067,1.0
1184,"['What was the relationship among the three sides?', 'Some of the formulas that produce the graph of a circle in polar coordinates are given by $$\\(r = a\\cos\\;\\theta\\)$$ and $$\\(r = a\\sin\\;\\theta,\\)$$  where $$\\(a\\)$$ is the diameter of the circle or the distance from the pole to the farthest point on the circumference.']",7.767398357391357,6.2509999999999994,5.966431261935695,0.0,7.0,0.008733413,0.0
1185,"['What was the radius?', 'The radius is $$\\(\\frac{|a|}{2},\\)$$  or one-half the diameter.']",9.44440484046936,6.539,4.889680181354619,0.0,3.0,0.012943043,1.0
1186,"['Where was the center?', 'For $$\\(r = a\\cos\\;\\theta\\operatorname{,\\,}\\)$$  the center is $$\\(\\left( {\\frac{a}{2},0} \\right).\\)$$ For $$\\(r = a\\sin\\;\\theta,\\)$$  the center is $$\\(\\left( {\\frac{a}{2},\\frac{\\pi}{2}} \\right).\\)$$ Figure 5 shows the graphs of these four circles.']",7.944278717041016,8.048,5.756976043729976,0.0,3.0,0.008607753,1.0
1187,"['What are some examples of the classic curves?', 'While translating from polar coordinates to Cartesian coordinates may seem simpler in some instances, graphing the classic curves is actually less complicated in the polar system.']",9.08715009689331,4.576,5.182838116298144,0.0,7.0,0.013508516,0.0
1188,"['What is the next curve?', 'The next curve is called a cardioid, as it resembles a heart.']",9.05263364315033,9.669,4.368522527728206,0.0,4.0,0.023199737,1.0
1189,"['What are some other examples of the classic curves?', 'This shape is often included with the family of curves called limaçons, but here we will discuss the cardioid on its own.']",9.605767130851746,7.266,5.169925001442313,0.0,8.0,0.014890783,1.0
1190,"['What are the two formulas for a cardioid?', 'The formulas that produce the graphs of a cardioid are given by $$\\(r = a \\pm b\\cos\\;\\theta\\)$$ and $$\\(r = a \\pm b\\sin\\;\\theta\\)$$ where $$\\(a > 0,\\)$$ $$\\(b > 0,\\)$$ and $$\\(\\frac{a}{b} = 1.\\)$$']",7.8553080558776855,7.808,5.502645562014653,0.0,7.0,0.017466826,1.0
1191,"['What is the graph like?', 'The cardioid graph passes through the pole, as we can see in Figure 7.']",9.642360806465149,9.567,4.584962500721156,0.0,4.0,0.014011159,1.0
1192,"['What did you do next?', 'Check equation for the three types of symmetry.']",9.744738936424255,9.872,4.08746284125034,0.0,4.0,0.033334624,0.5
1193,"['What did you do after that?', 'Find the zeros.']",9.860866665840149,10.0,3.700439718141093,0.0,5.0,0.023199737,1.0
1194,"['What else did you do?', 'Set $$\\(r = 0.\\)$$']",9.598022699356079,10.0,4.142664355548849,0.0,4.0,0.049089402,0.0
1195,"['Did you do anything else?', 'Find the maximum value of the equation according to the maximum value of the trigonometric expression.']",9.769713282585144,5.236,4.323856189774723,0.0,4.0,0.049089402,0.0
1196,"['What did you do next?', 'Make a table of values for $$\\(r\\)$$ and $$\\(\\theta.\\)$$']",9.485201239585876,10.0,4.50258340716107,0.0,4.0,0.033334624,0.0
1197,"['What did you do next?', 'Plot the points and sketch the graph.']",9.662073254585266,10.0,4.0,0.0,4.0,0.033334624,0.0
1198,"[""What's the significance of limaçons?"", 'The word limaçon is Old French for “snail,” a name that describes the shape of the graph.']",9.468134641647339,8.568999999999999,4.906890595608518,0.0,5.0,0.022610499,0.0
1199,"[""What's the connection between limaçons and cardioid?"", 'As mentioned earlier, the cardioid is a member of the limaçon family, and we can see the similarities in the graphs.']",9.280213117599487,5.727,5.129283016944966,0.0,7.0,0.017215505,0.0
1200,"['What are some other limaçons?', 'The other images in this category include the one-loop limaçon and the two-loop (or inner-loop) limaçon.']",9.565457701683044,6.082,4.754887502163469,0.0,4.0,0.08083374,0.0
1201,"['What are some characteristics of the one-loop limaçons?', 'One-loop limaçons are sometimes referred to as dimpled limaçons when $$\\(1 < \\frac{a}{b} < 2\\)$$ and convex limaçons when $$\\(\\frac{a}{b} \\geq 2.\\)$$']",5.836151838302612,6.573,5.374168473090655,0.0,7.0,0.023906821,0.0
1202,"['What is the formula?', 'The formulas that produce the graph of a dimpled one-loop limaçon are given by $$\\(r = a \\pm b\\cos\\;\\theta\\)$$ and $$\\(r = a \\pm b\\sin\\;\\theta\\)$$ where $$\\(a > 0,\\; b > 0,\\)$$ $$\\(\\text{and~1<}\\frac{a}{b} < 2.\\)$$']",8.192087411880493,7.959999999999999,5.708193929518777,0.0,3.0,0.01218908,1.0
1203,"['What are the four graphs?', 'All four graphs are shown in Figure 9.']",9.644076824188232,10.0,3.96981578242681,0.0,4.0,0.012817383,0.5
1204,"[""What's your first step?"", 'Test the equation for symmetry.']",9.235472679138184,9.229000000000001,3.8073549220576037,0.0,4.0,0.015142105,0.0
1205,"['What does it mean that you failed the symmetry test?', 'Remember that failing a symmetry test does not mean that the shape will not exhibit symmetry.']",9.202611446380615,7.5200000000000005,4.773557262275185,0.0,9.0,0.035220183,0.0
1206,"['What do you do if you fail the symmetry test?', 'Often the symmetry may reveal itself when the points are plotted.']",9.333789944648743,7.773999999999999,4.563856189774724,0.0,9.0,0.02826718,0.0
1207,"['What should you do after you have the points plotted?', 'Find the zeros.']",9.545159339904785,9.872,4.08746284125034,0.0,9.0,0.024260364,0.5
1208,"['What else should you do?', 'Find the maximum values according to the trigonometric expression.']",9.838683009147644,6.437,4.169925001442313,0.0,4.0,0.03875561,0.0
1209,"['What should you do next?', 'Make a table.']",9.778554439544678,10.0,3.584962500721157,0.0,4.0,0.03357032,0.5
1210,"['What else should you do?', 'Plot the points and sketch the graph.']",9.723958373069763,10.0,4.0,0.0,4.0,0.03875561,0.0
1211,"['What is an inner-loop limaçon?', 'Another type of limaçon, the inner-loop limaçon, is named for the loop formed inside the general limaçon shape.']",8.499269485473633,5.9799999999999995,4.720049960644813,0.0,4.0,0.027324399,0.5
1212,"['Who did it originate from?', 'It was discovered by the German artist Albrecht Dürer(1471-1528), who revealed a method for drawing the inner-loop limaçon in his 1525 book Underweysung der Messing.']",9.581226110458374,6.470999999999999,5.247927513443587,0.0,4.0,0.019100413,1.0
1213,"['Who was the second discoverer?', 'A century later, the father of mathematician Blaise Pascal, Étienne Pascal(1588-1651), rediscovered it.']",8.76863181591034,2.85,4.807354922057605,0.0,4.0,0.011560776,0.5
1214,"['What are the formulas?', 'The formulas that generate the inner-loop limaçons are given by $$\\(r = a \\pm b\\cos\\;\\theta\\)$$ and $$\\(r = a \\pm b\\sin\\;\\theta\\)$$ where $$\\(a > 0,\\)$$ $$\\(b > 0,\\)$$ and $$\\(a < b.\\)$$']",7.1127647161483765,7.266,5.15166579451661,0.0,3.0,0.013697007,0.0
1215,"['Are there other formulas?', 'The graph of the inner-loop limaçon passes through the pole twice: once for the outer loop, and once for the inner loop.']",9.038647413253784,8.366,4.874999999999998,0.0,3.0,0.012880214,0.0
1216,"['What are the graphs?', 'See Figure 11 for the graphs.']",9.816016554832458,10.0,3.664497779200461,0.0,3.0,0.01225191,1.0
1217,"['what is a lemniscate?', 'The lemniscate is a polar curve resembling the infinity symbol $$\\(\\infty\\)$$ or a figure 8.']",8.963555693626404,5.337,4.773557262275185,0.0,3.0,0.030741978,0.5
1218,"['what else is notable about this graph?', 'Centered at the pole, a lemniscate is symmetrical by definition.']",9.436877369880676,6.285,4.459431618637297,0.0,6.0,0.015016444,1.0
1219,"['What are the formulas?', 'The formulas that generate the graph of a lemniscate are given by $$\\(r^{2} = a^{2}\\cos\\; 2\\theta\\)$$ and $$\\(r^{2} = a^{2}\\sin\\; 2\\theta\\)$$ where $$\\(a \\neq 0.\\)$$']",7.401989102363586,7.468999999999999,5.242228260969223,0.0,3.0,0.013697007,0.5
1220,"['What else is significant about the formula?', 'The formula $$\\(r^{2} = a^{2}\\sin\\; 2\\theta\\)$$ is symmetric with respect to the pole.']",9.289502501487732,7.029000000000001,5.131556065016094,0.0,6.0,0.012754552,1.0
1221,"['What other symmetric elements do we have?', 'The formula $$\\(r^{2} = a^{2}\\cos\\; 2\\theta\\)$$ is symmetric with respect to the pole, the line $$\\(\\theta = \\frac{\\pi}{2},\\)$$ and the polar axis.']",9.255475997924805,6.623,5.632659765557394,0.0,6.0,0.012817383,0.0
1222,"['What are the graphs for?', 'See Figure 13 for the graphs.']",9.878243803977966,10.0,3.773557262275186,0.0,4.0,0.012063419,1.0
1223,"['What are rose curves?', 'The next type of polar equation produces a petal-like shape called a rose curve.']",8.20440948009491,9.618,4.459431618637297,0.0,3.0,0.017718147,1.0
1224,"['How does it produce rose curves?', 'Although the graphs look complex, a simple polar equation generates the pattern.']",9.087209701538086,7.08,4.523561956057013,0.0,5.0,0.012314741,0.5
1225,"['What are the equations that generate the graph of a rose curve?', 'The formulas that generate the graph of a rose curve are given by $$\\(r = a\\cos\\; n\\theta\\)$$ and $$\\(r = a\\sin\\; n\\theta\\)$$ where $$\\(a \\neq 0.\\)$$']",8.994688391685486,8.705,5.19102441389348,0.0,11.0,0.014513801,0.0
1226,"['How many petals are there?', 'If $$\\(n\\)$$ is even, the curve has $$\\(2n\\)$$ petals.']",8.950457572937012,10.0,4.6201516951160295,0.0,4.0,0.044388983,0.5
1227,"[""What if it's odd?"", 'If $$\\(n\\)$$ is odd, the curve has $$\\(n\\)$$ petals.']",8.833940625190735,10.0,4.498939573903908,0.0,4.0,0.017843807,0.0
1228,"['What is an example of a rose curve?', 'See Figure 15.']",9.302603006362915,9.126999999999999,3.906890595608519,0.0,7.0,0.011246625,1.0
1229,"['What is the formula?', 'The formula that generates the graph of the Archimedes’ spiral is given by $$\\(r = \\theta\\)$$for $$\\(\\theta \\geq 0.\\)$$']",8.83057415485382,7.723000000000001,5.058984089445426,0.0,3.0,0.01218908,0.5
1230,"['What happens if you increase the number of sides in the equation?', 'As $$\\(\\theta\\)$$ increases, $$\\(r\\)$$increases at a constant rate in an ever-widening, never-ending, spiraling path.']",9.302438497543335,5.828,5.251629167387823,0.0,11.0,0.013697007,0.5
1231,"['What else can you tell me about the equation?', 'See Figure 18.']",9.651033878326416,9.923,4.0,0.0,8.0,0.013948329,1.0
1232,"['What should you do next?', 'Make a table of values for $$\\(r\\)$$ and $$\\(\\theta\\)$$ over the given domain.']",9.664737582206726,9.618,4.781036112553425,0.0,4.0,0.03357032,0.5
1233,"['What should you do next?', 'Plot the points and sketch the graph.']",9.743345379829407,10.0,4.0,0.0,4.0,0.03357032,1.0
1234,"['What is the summary of curves?', 'We have explored a number of seemingly complex polar curves in this section.']",9.505326747894287,7.029000000000001,4.523561956057013,0.0,5.0,0.014702292,0.5
1235,"['What is the most important information for our next question?', 'Figure 20 and Figure 21 summarize the graphs and equations for each of these curves.']",9.262503385543823,7.571,4.857980995127571,0.0,9.0,0.010995304,1.0
1236,"['what is a fun fact about this material?', '“God made the integers; all else is the work of man.”']",7.83903181552887,8.721,4.7004397181410935,0.0,7.0,0.026499467,0.0
1237,"['who said that?', 'This rather famous quote by nineteenth-century German mathematician Leopold Kronecker sets the stage for this section on the polar form of a complex number.']",8.156434893608093,5.777,4.954196310386876,0.0,2.0,0.013445686,1.0
1238,"['Who made complex numbers?', 'Complex numbers were invented by people and represent over a thousand years of continuous investigation and struggle by mathematicians such as Pythagoras, Descartes, De Moivre, Euler, Gauss, and others.']",9.230042695999146,3.781,5.39231742277876,0.0,3.0,0.010115679,0.0
1239,"['Why were they important?', 'Complex numbers answered questions that for centuries had puzzled the greatest minds in science.']",8.994638323783875,6.234,4.459431618637297,0.0,3.0,0.019100413,0.0
1240,"[""What is the first book that you've learned about complex numbers?"", 'We first encountered complex numbers in Complex Numbers.']",9.789214134216309,7.029000000000001,4.501629167387825,0.0,11.0,0.061444655,0.5
1241,"['What else did you learn about complex numbers in the article?', 'In this section, we will focus on the mechanics of working with complex numbers: translation of complex numbers from polar form to rectangular form and vice versa, interpretation of complex numbers in the scheme of applications, and application of De Moivre’s Theorem.']",9.554991722106934,4.458,5.7550577012776944,0.0,10.0,0.104361884,0.5
1242,"['What is the complex plane?', 'Label the horizontal axis as the real axis and the vertical axis as the imaginary axis.']",9.407801032066345,5.236,4.483856189774723,0.0,4.0,0.013948329,1.0
1243,"['How do we plot it?', 'Plot the point in the complex plane by moving $$\\(a\\)$$ units in the horizontal direction and $$\\(b\\)$$ units in the vertical direction.']",9.58982527256012,7.468999999999999,4.986188929614931,0.0,4.0,0.02308189,1.0
1244,"['What is the step that follows?', 'The first step toward working with a complex number in polar form is to find the absolute value.']",8.431957960128784,7.622,4.807354922057605,0.0,5.0,0.01218908,1.0
1245,"['What is this called?', 'The absolute value of a complex number is the same as its magnitude, or $$\\(|z|.\\)$$']",8.590881824493408,7.875,4.840223928941851,0.0,3.0,0.019603057,0.5
1246,"['What is magnitude?', 'It measures the distance from the origin to a point in the plane.']",9.08387541770935,8.873999999999999,4.321928094887362,0.0,2.0,0.01633588,0.5
1247,"['Is there anything else that you should know about magnitude?', 'For example, the graph of $$\\(z = 2 + 4i,\\)$$ in Figure 2, shows $$\\(|z|.\\)$$']",8.286073207855225,8.518,5.219214129970057,0.0,9.0,0.059727192,0.0
1248,"['What is modulus?', 'We use the term modulus to represent the absolute value of a complex number, or the distance from the origin to the point $$\\(\\left( {x,y} \\right).\\)$$']",9.534226059913635,7.368,5.512035660188275,0.0,2.0,0.012314741,0.5
1249,"['How is it used in the model?', 'The modulus, then, is the same as $$\\(r,\\)$$ the radius in polar form.']",9.360439777374268,8.671,5.072140159802109,0.0,6.0,0.009613037,0.5
1250,"['What is theta?', 'We use $$\\(\\theta\\)$$ to indicate the angle of direction (just as with polar coordinates).']",8.88222873210907,7.131,4.840223928941851,0.0,2.0,0.018849092,1.0
1251,"['What happens when we substitute?', 'Substituting, we have']",9.437761902809143,5.05,3.584962500721157,0.0,4.0,0.013948329,1.0
1252,"['a) A - B - C', 'where $$\\(r\\)$$ is the modulus and $$\\(\\theta\\)$$  is the argument.']",9.436308145523071,8.265,4.558051076544458,0.0,5.0,0.022610499,1.0
1253,"['How does the math help?', 'We often use the abbreviation $$\\(r\\text{cis}\\;\\theta\\)$$ to represent $$\\(r\\left( {\\cos\\;\\theta + i\\sin\\;\\theta} \\right).\\)$$']",6.997616291046143,7.131,5.323856189774725,0.0,4.0,0.016021729,0.5
1254,"['What was the basic idea of this material?', 'Converting a complex number from polar form to rectangular form is a matter of evaluating what is given and using the distributive property.']",8.847532868385315,4.728,5.129283016944966,0.0,7.0,0.018095128,1.0
1255,"['What is the distributive property?', 'In other words, given $$\\(z = r\\left( {\\cos\\;\\theta + i\\sin\\;\\theta} \\right),\\)$$ first evaluate the trigonometric functions $$\\(\\cos\\;\\theta\\)$$ and $$\\(\\sin\\;\\theta.\\)$$']",9.003263115882874,6.031000000000001,5.441177740788531,0.0,4.0,0.005874634,0.0
1256,"['What is the value of sin?', 'Then, multiply through by $$\\(r.\\)$$']",7.648521661758423,9.126999999999999,4.368522527728206,0.0,5.0,0.024613906,1.0
1257,"['What is it about?', 'Now that we can convert complex numbers to polar form we will learn how to perform operations on complex numbers in polar form.']",9.457802772521973,7.468999999999999,4.82516405232236,0.0,3.0,0.01608456,0.5
1258,"['Who wrote the formula?', 'For the rest of this section, we will work with formulas developed by French mathematician Abraham De Moivre (1667-1754).']",9.571897983551025,6.8260000000000005,4.906890595608518,0.0,3.0,0.011309455,1.0
1259,"['Did he find the formulas helpful?', 'These formulas have made working with products, quotients, powers, and roots of complex numbers much simpler than they appear.']",6.392059922218323,6.725,5.0,0.0,5.0,0.015581916,0.0
1260,"['What are the rules?', 'The rules are based on multiplying the moduli and adding the arguments.']",9.439143538475037,8.028,4.321928094887362,0.0,3.0,0.013445686,0.5
1261,"[""what's interesting about this material?"", 'Finding powers of complex numbers is greatly simplified using De Moivre’s Theorem.']",9.505501389503479,3.747,4.584962500721156,0.0,5.0,0.022021262,1.0
1262,"['what does it state?', 'It states that, for a positive integer $$\\(n,z^{n}\\)$$ is found by raising the modulus to the $$\\(n\\text{th}\\)$$ power and multiplying the argument by $$\\(n.\\)$$']",7.961246371269226,6.573,5.441177740788531,0.0,3.0,0.010492661,0.0
1263,"['what is so special about it?', 'It is the standard method used in modern mathematics.']",9.438101649284363,8.078,4.247927513443585,0.0,5.0,0.01847211,0.5
1264,"['What is the main idea of this study material?', 'To find the nth root of a complex number in polar form, we use the $$\\(n\\text{th}\\)$$ Root Theorem or De Moivre’s Theorem and raise the complex number to a power with a rational exponent.']",8.19323182106018,6.656999999999999,5.865163567071082,0.0,8.0,0.0126288915,1.0
1265,"['What other mathematical concepts are discussed?', 'There are several ways to represent a formula for finding $$\\(\\; n\\text{th}\\)$$ roots of complex numbers in polar form.']",7.967718243598938,4.238,5.308771516813207,0.0,5.0,0.010304171,0.5
1266,"['What kind of information is being presented here?', 'Consider the path a moon follows as it orbits a planet, which simultaneously rotates around the sun, as seen in Figure 1.']",8.674050569534302,5.625,5.169925001442313,0.0,7.0,0.0143253105,0.5
1267,"['How does the moon travel?', 'At any moment, the moon is located at a particular spot relative to the planet.']",9.00282084941864,6.979000000000001,4.563856189774724,0.0,4.0,0.014765122,0.5
1268,"['How do we solve the equation?', 'We can solve only for one variable at a time.']",9.60611879825592,9.72,4.321928094887362,0.0,5.0,0.0126288915,1.0
1269,"['What are parametric equations?', 'In this section, we will consider sets of equations given by $$\\(x(t)\\)$$  and $$\\(y(t)\\)$$  where $$\\(t\\)$$  is the independent variable of time.']",9.204572439193726,6.6739999999999995,5.277316637094897,0.0,3.0,0.009675868,0.0
1270,"['What do these equations mean?', 'We can use these parametric equations in a number of applications when we are looking for not only a particular position but also the direction of the movement.']",8.080806136131287,5.473,5.209453365628952,0.0,4.0,0.011937759,0.0
1271,"['How do they determine direction?', 'As we trace out successive values of $$\\(t,\\)$$ the orientation of the curve becomes clear.']",8.663608431816101,6.133,4.983788058752394,0.0,4.0,0.009424546,0.0
1272,"['Why do they need to be used in this way?', 'This is one of the primary advantages of using parametric equations: we are able to trace the movement of an object along a path according to time.']",7.967693209648132,7.808,5.39231742277876,0.0,9.0,0.020842785,0.0
1273,"['What else does this cover?', 'We begin this section with a look at the basic components of parametric equations and what it means to parameterize a curve.']",9.185940027236938,6.623,4.954196310386876,0.0,4.0,0.01822079,0.0
1274,"['What is the most important part of this?', 'Then we will learn how to eliminate the parameter, translate the equations of a curve defined parametrically into rectangular equations, and find the parametric equations for curves defined by rectangular equations.']",9.051384329795837,4.322,5.4474086518852305,0.0,7.0,0.014136819,0.0
1275,"['What is parametric turing?', 'When an object moves along a curve—or curvilinear path—in a given direction and in a given amount of time, the position of the object in the plane is given by the x-coordinate and the y-coordinate.']",7.658783793449402,6.014,5.413977073182752,0.0,3.0,0.010681152,0.0
1276,"['Why are those two coordinates given by a given amount of time?', 'However, both $$\\(x\\)$$ and $$\\(y\\)$$vary over time and so are functions of time.']",8.903408646583557,8.417,5.136297540774119,0.0,11.0,0.012000589,0.5
1277,"['What can you tell me about these functions?', 'For this reason, we add another variable, the parameter, upon which both $$\\(x\\)$$ and $$\\(y\\)$$ are dependent functions.']",8.209841847419739,6.6739999999999995,5.256716511252106,0.0,7.0,0.01646154,0.0
1278,"['What is the parameter?', 'In the example in the section opener, the parameter is time, $$\\(t.\\)$$']",8.15778374671936,6.336,4.6644977792004605,0.0,3.0,0.01017851,1.0
1279,"['What are parametric equations?', 'The $$\\(x\\)$$ position of the moon at time, $$\\(t,\\)$$ is represented as the function $$\\(x(t),\\)$$ and the $$\\(y\\)$$ position of the moon at time, $$\\(t,\\)$$ is represented as the function $$\\(y(t).\\)$$ Together, $$\\(x(t)\\)$$  and $$\\(y(t)\\)$$  are called parametric equations, and generate an ordered pair $$\\(\\left( {x(t),\\; y(t)} \\right).\\)$$ Parametric equations primarily describe motion and direction.']",7.578951120376587,5.6450000000000005,5.681287650305463,0.0,3.0,0.009675868,0.0
1280,"['What is parameterizing a curve?', 'When we parameterize a curve, we are translating a single equation in two variables, such as $$\\(x\\)$$ and $$\\(y\\operatorname{\\,,}\\)$$ into an equivalent pair of equations in three variables, $$\\(x,y,\\)$$ and $$\\(t.\\)$$']",8.09959888458252,5.321,5.596928094887364,0.0,4.0,0.011183795,1.0
1281,"['Why do we parameterize a curve?', 'One of the reasons we parameterize a curve is because the parametric equations yield more information: specifically, the direction of the object’s motion over time.']",8.237401843070984,4.728,5.0802740137340425,0.0,5.0,0.011812098,0.5
1282,"['What are parametric equations?', 'When we graph parametric equations, we can observe the individual behaviors of $$\\(x\\)$$ and of $$\\(y.\\)$$']",8.077882528305054,5.287,4.774243302917271,0.0,3.0,0.009675868,1.0
1283,"['Are there other functions that are parametric?', 'There are a number of shapes that cannot be represented in the form $$\\(y = f(x),\\)$$ meaning that they are not functions.']",9.755519032478333,7.419,5.480083695187448,0.0,6.0,0.011749268,0.0
1284,"['What can you tell me about a circle?', 'For example, consider the graph of a circle, given as $$\\(r^{2} = x^{2} + y^{2}.\\)$$ Solving for $$\\(y\\)$$ gives $$\\(y = \\pm \\sqrt{r^{']",-1.8924210965633392,8.742,5.519384854889255,0.0,7.0,0.020960633,0.0
1285,"['What is a line based on this?', '2} - x^{2}},\\)$$ or two equations: $$\\(y_{1} = \\sqrt{r^{2} - x^{2}}\\)$$ and $$\\(y_{2} = - \\sqrt{r^{2} - x^{2}}.\\)$$']",8.603009581565857,10.0,5.182953691924138,0.0,6.0,0.011812098,0.0
1286,"['How would a line be constructed?', 'If we graph $$\\(y_{1}\\)$$ and $$\\(y_{2}\\)$$ together, the graph will not pass the vertical line test, as shown in Figure 2.']",8.44698190689087,8.315000000000001,5.38135971352466,0.0,5.0,0.008544922,0.0
1287,"['What is the conclusion?', 'Thus, the equation for the graph of a circle is not a function.']",9.161052703857422,8.823,4.459431618637297,0.0,3.0,0.008921904,0.0
1288,"['Did you find any interesting information in Parameterizing a Curve?', 'However, if we were to graph each equation on its own, each one would pass the vertical line test and therefore would represent a function.']",8.856865763664246,5.371,5.357552004618084,0.0,9.0,0.012880214,0.5
1289,"['What else was interesting?', 'In some instances, the concept of breaking up the equation for a circle into two functions is similar to the concept of creating parametric equations, as we use two functions to produce a non-function.']",8.122972846031189,5.218999999999999,5.3230679822736615,0.0,3.0,0.014639461,1.0
1290,"['What else was important about the Parameterizing a Curve?', 'This will become clearer as we move forward.']",8.778524994850159,6.285,4.392317422778759,0.0,8.0,0.011246625,0.5
1291,"['What is parametric equations?', 'Suppose $$\\(t\\)$$ is a number on an interval, $$\\(I.\\)$$']",1.2918908894062042,7.3340000000000005,4.50258340716107,0.0,3.0,0.009864358,1.0
1292,"['What is the relation between t and an interval?', 'The set of ordered pairs, $$\\(\\left( x(t) \\right.,\\)$$$$\\(y\\left. (t) \\right),\\)$$ where $$\\(x = f(t)\\)$$ and $$\\(y = g(t),\\)$$ forms a plane curve based on the parameter $$\\(t.\\)$$']",8.560880422592163,8.539,5.510865865584201,0.0,8.0,0.012314741,1.0
